N,P,K,temperature,humidity,ph,rainfall,crop_label,source,crop_label_original
23.0,6.0,33.0,29.18032562,92.73041222,6.025789594,204.9603677,coconut,crop_recommendation_2,coconut
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,crop_recommendation_2,coconut
24.0,14.0,33.0,29.38072512,93.27565685,6.366219551,218.5241851,coconut,crop_recommendation_2,coconut
32.0,12.0,30.0,25.39241091,98.08951196,5.579845008,218.080385,coconut,crop_recommendation_2,coconut
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,coconut,crop_recommendation_2,coconut
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut,crop_recommendation_2,coconut
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,crop_recommendation_2,coconut
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,coconut,crop_recommendation_2,coconut
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,crop_recommendation_2,coconut
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut,crop_recommendation_2,coconut
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,crop_recommendation_2,coconut
39.0,7.0,29.0,27.54273211,94.59086121,6.362544111,150.2012138,coconut,crop_recommendation_2,coconut
32.0,20.0,35.0,26.52166434,98.38227669,5.588655387,144.6261698,coconut,crop_recommendation_2,coconut
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,crop_recommendation_2,coconut
29.0,17.0,29.0,29.20394909,95.66997327,5.959493188,211.2506267,coconut,crop_recommendation_2,coconut
34.0,15.0,34.0,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,crop_recommendation_2,coconut
14.0,23.0,25.0,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,crop_recommendation_2,coconut
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,crop_recommendation_2,coconut
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,crop_recommendation_2,coconut
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,145.0583117,coconut,crop_recommendation_2,coconut
39.0,29.0,29.0,26.50908611,94.48414544,6.143662699,199.8778403,coconut,crop_recommendation_2,coconut
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874,coconut,crop_recommendation_2,coconut
10.0,24.0,27.0,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,crop_recommendation_2,coconut
0.0,29.0,32.0,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,crop_recommendation_2,coconut
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,crop_recommendation_2,coconut
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut,crop_recommendation_2,coconut
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,coconut,crop_recommendation_2,coconut
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,coconut,crop_recommendation_2,coconut
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,coconut,crop_recommendation_2,coconut
1.0,12.0,30.0,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,crop_recommendation_2,coconut
6.0,13.0,29.0,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,crop_recommendation_2,coconut
15.0,28.0,32.0,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,crop_recommendation_2,coconut
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,coconut,crop_recommendation_2,coconut
3.0,23.0,30.0,29.70143197,95.65754365,6.078807239,215.1968037,coconut,crop_recommendation_2,coconut
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,coconut,crop_recommendation_2,coconut
20.0,28.0,26.0,26.37978453,91.49882979,5.547594847,167.0470997,coconut,crop_recommendation_2,coconut
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,coconut,crop_recommendation_2,coconut
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,crop_recommendation_2,coconut
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut,crop_recommendation_2,coconut
23.0,7.0,34.0,26.1055118,91.52421214,5.852038202,134.1279669,coconut,crop_recommendation_2,coconut
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.9036306,coconut,crop_recommendation_2,coconut
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut,crop_recommendation_2,coconut
25.0,12.0,26.0,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,crop_recommendation_2,coconut
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,coconut,crop_recommendation_2,coconut
0.0,19.0,31.0,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,crop_recommendation_2,coconut
26.0,9.0,32.0,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,crop_recommendation_2,coconut
35.0,30.0,34.0,28.2974764,95.41122824,6.141502001,182.4482352,coconut,crop_recommendation_2,coconut
19.0,30.0,30.0,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,crop_recommendation_2,coconut
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,crop_recommendation_2,coconut
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut,crop_recommendation_2,coconut
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.540094,coconut,crop_recommendation_2,coconut
30.0,13.0,25.0,27.15116142,91.48889469,6.413184638,164.9182225,coconut,crop_recommendation_2,coconut
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut,crop_recommendation_2,coconut
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,coconut,crop_recommendation_2,coconut
8.0,28.0,30.0,25.51618488,94.33465411,6.015672239,135.1272491,coconut,crop_recommendation_2,coconut
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,crop_recommendation_2,coconut
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,crop_recommendation_2,coconut
21.0,20.0,31.0,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,crop_recommendation_2,coconut
3.0,9.0,35.0,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,crop_recommendation_2,coconut
22.0,16.0,27.0,29.1797902,90.27214288,6.006784979,188.9252083,coconut,crop_recommendation_2,coconut
27.0,8.0,30.0,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,crop_recommendation_2,coconut
22.0,8.0,33.0,28.43572863,95.8840407,5.665785202,203.9283708,coconut,crop_recommendation_2,coconut
28.0,27.0,32.0,28.94099669,93.00109012,5.764615485,191.7723087,coconut,crop_recommendation_2,coconut
23.0,21.0,26.0,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,crop_recommendation_2,coconut
37.0,5.0,34.0,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,crop_recommendation_2,coconut
19.0,26.0,29.0,26.93141945,98.80313612,5.67154928,166.5712879,coconut,crop_recommendation_2,coconut
133.0,47.0,24.0,24.40228894,79.19732001,7.231324765,90.8022356,cotton,crop_recommendation_2,cotton
136.0,36.0,20.0,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,crop_recommendation_2,cotton
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,cotton,crop_recommendation_2,cotton
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,cotton,crop_recommendation_2,cotton
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,cotton,crop_recommendation_2,cotton
126.0,50.0,19.0,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,crop_recommendation_2,cotton
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,cotton,crop_recommendation_2,cotton
121.0,45.0,22.0,22.45942937,81.30681027,6.443785385,64.23026638,cotton,crop_recommendation_2,cotton
121.0,47.0,16.0,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,crop_recommendation_2,cotton
129.0,60.0,22.0,24.58453146,79.12404171,5.947448589,71.94608134,cotton,crop_recommendation_2,cotton
107.0,45.0,25.0,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,crop_recommendation_2,cotton
122.0,59.0,18.0,23.5000992,83.63488952,6.219469084,79.81328183,cotton,crop_recommendation_2,cotton
140.0,38.0,15.0,24.1472953,75.88298598,6.021439523,69.91563467,cotton,crop_recommendation_2,cotton
102.0,49.0,21.0,24.69315538,84.84422454,6.253343655,89.799462,cotton,crop_recommendation_2,cotton
111.0,40.0,25.0,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,crop_recommendation_2,cotton
131.0,35.0,18.0,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,crop_recommendation_2,cotton
135.0,43.0,16.0,23.47986888,81.73049149,6.720449769,86.76287924,cotton,crop_recommendation_2,cotton
100.0,46.0,18.0,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,crop_recommendation_2,cotton
123.0,39.0,24.0,25.00755095,78.17952126,7.453106264,86.06411872,cotton,crop_recommendation_2,cotton
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton,crop_recommendation_2,cotton
121.0,36.0,24.0,23.66457347,81.69105088,7.352401887,99.36898373,cotton,crop_recommendation_2,cotton
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,cotton,crop_recommendation_2,cotton
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,cotton,crop_recommendation_2,cotton
100.0,41.0,22.0,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,crop_recommendation_2,cotton
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,cotton,crop_recommendation_2,cotton
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,cotton,crop_recommendation_2,cotton
102.0,46.0,19.0,22.77076388,82.5993307,6.631005298,81.49543437,cotton,crop_recommendation_2,cotton
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,crop_recommendation_2,cotton
139.0,35.0,15.0,25.248679,83.4630147,5.898293044,86.55517751,cotton,crop_recommendation_2,cotton
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,cotton,crop_recommendation_2,cotton
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,cotton,crop_recommendation_2,cotton
107.0,51.0,22.0,24.86560781,78.22080815,5.983075895,79.56866268,cotton,crop_recommendation_2,cotton
125.0,60.0,17.0,24.14386157,84.51591287,6.785723961,80.36146974,cotton,crop_recommendation_2,cotton
113.0,37.0,20.0,25.03300222,79.04368718,7.393441155,97.10087029,cotton,crop_recommendation_2,cotton
131.0,52.0,16.0,23.65724079,84.47601498,6.486068274,88.54479121,cotton,crop_recommendation_2,cotton
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,88.94245493,cotton,crop_recommendation_2,cotton
113.0,38.0,25.0,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,crop_recommendation_2,cotton
111.0,41.0,18.0,23.64328417,78.1258666,6.10539819,80.96157332,cotton,crop_recommendation_2,cotton
111.0,53.0,19.0,23.96436009,78.02763149,6.419536555,84.63148859,cotton,crop_recommendation_2,cotton
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,cotton,crop_recommendation_2,cotton
108.0,46.0,17.0,24.3017998,84.87668973,6.93221485,65.0247867,cotton,crop_recommendation_2,cotton
132.0,41.0,22.0,24.29144926,81.02453404,7.810865753,90.41694635,cotton,crop_recommendation_2,cotton
103.0,42.0,17.0,24.29470232,84.61527627,6.527541661,81.05902285,cotton,crop_recommendation_2,cotton
133.0,50.0,25.0,25.72180042,81.19666206,7.569454601,99.93100821,cotton,crop_recommendation_2,cotton
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,cotton,crop_recommendation_2,cotton
110.0,39.0,25.0,22.60612115,77.34264002,7.208795456,75.13617229,cotton,crop_recommendation_2,cotton
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,cotton,crop_recommendation_2,cotton
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,cotton,crop_recommendation_2,cotton
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,cotton,crop_recommendation_2,cotton
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,cotton,crop_recommendation_2,cotton
140.0,40.0,17.0,22.72767171,77.07598065,6.006085786,77.55176318,cotton,crop_recommendation_2,cotton
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,cotton,crop_recommendation_2,cotton
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,cotton,crop_recommendation_2,cotton
107.0,36.0,21.0,25.29250148,75.66653335,6.205263534,62.64174227,cotton,crop_recommendation_2,cotton
118.0,50.0,19.0,22.95604064,82.33733678,6.360812227,66.48339303,cotton,crop_recommendation_2,cotton
103.0,51.0,20.0,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,crop_recommendation_2,cotton
133.0,57.0,19.0,23.54234715,75.98203329,7.947011366,84.12536744,cotton,crop_recommendation_2,cotton
129.0,47.0,20.0,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,crop_recommendation_2,cotton
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,cotton,crop_recommendation_2,cotton
114.0,40.0,23.0,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,crop_recommendation_2,cotton
131.0,60.0,17.0,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,crop_recommendation_2,cotton
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton,crop_recommendation_2,cotton
123.0,44.0,21.0,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,crop_recommendation_2,cotton
112.0,49.0,25.0,25.68959532,77.90621048,6.470135478,66.19426787,cotton,crop_recommendation_2,cotton
119.0,44.0,15.0,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,crop_recommendation_2,cotton
130.0,59.0,19.0,25.07278712,82.50257909,6.520403794,93.51042684,cotton,crop_recommendation_2,cotton
127.0,53.0,24.0,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,crop_recommendation_2,cotton
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,crop_recommendation_2,cotton
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,crop_recommendation_2,cotton
100.0,48.0,17.0,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,crop_recommendation_2,cotton
132.0,52.0,19.0,24.16402322,76.7433897,6.436691764,61.94626051,cotton,crop_recommendation_2,cotton
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,cotton,crop_recommendation_2,cotton
111.0,39.0,22.0,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,crop_recommendation_2,cotton
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton,crop_recommendation_2,cotton
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,cotton,crop_recommendation_2,cotton
134.0,56.0,18.0,23.80834611,83.91902605,6.691268104,70.97358303,cotton,crop_recommendation_2,cotton
112.0,54.0,15.0,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,crop_recommendation_2,cotton
105.0,56.0,15.0,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,crop_recommendation_2,cotton
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton,crop_recommendation_2,cotton
126.0,46.0,25.0,24.43847399,81.69801729,6.757457943,60.79645852,cotton,crop_recommendation_2,cotton
106.0,49.0,24.0,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,crop_recommendation_2,cotton
121.0,53.0,19.0,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,crop_recommendation_2,cotton
108.0,60.0,17.0,22.75805656,76.75768356,6.558902588,97.76600619,cotton,crop_recommendation_2,cotton
116.0,56.0,17.0,24.71252544,77.7293114,7.979090365,85.24963302,cotton,crop_recommendation_2,cotton
100.0,52.0,19.0,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,crop_recommendation_2,cotton
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton,crop_recommendation_2,cotton
118.0,44.0,23.0,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,crop_recommendation_2,cotton
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton,crop_recommendation_2,cotton
126.0,37.0,21.0,25.84997269,84.16855231,6.61448588,77.03421249,cotton,crop_recommendation_2,cotton
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton,crop_recommendation_2,cotton
102.0,45.0,16.0,23.65629976,77.52425987,7.2942193,74.8984994,cotton,crop_recommendation_2,cotton
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton,crop_recommendation_2,cotton
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,crop_recommendation_2,cotton
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton,crop_recommendation_2,cotton
106.0,46.0,20.0,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,crop_recommendation_2,cotton
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,cotton,crop_recommendation_2,cotton
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,cotton,crop_recommendation_2,cotton
110.0,39.0,18.0,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,crop_recommendation_2,cotton
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,cotton,crop_recommendation_2,cotton
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton,crop_recommendation_2,cotton
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute,crop_recommendation_2,jute
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,crop_recommendation_2,jute
63.0,41.0,45.0,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute,crop_recommendation_2,jute
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,crop_recommendation_2,jute
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,jute,crop_recommendation_2,jute
100.0,35.0,36.0,25.31042337,72.01364411,6.346715209,190.5577618,jute,crop_recommendation_2,jute
63.0,37.0,43.0,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,crop_recommendation_2,jute
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,crop_recommendation_2,jute
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute,crop_recommendation_2,jute
74.0,40.0,40.0,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,crop_recommendation_2,jute
89.0,53.0,44.0,24.88692811,71.91711523,7.319735475,150.2498675,jute,crop_recommendation_2,jute
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,crop_recommendation_2,jute
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,crop_recommendation_2,jute
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,jute,crop_recommendation_2,jute
67.0,43.0,38.0,25.21622704,70.88259632,7.299304715,195.8645552,jute,crop_recommendation_2,jute
70.0,38.0,35.0,24.39736241,79.26861738,7.014063944,164.2697011,jute,crop_recommendation_2,jute
74.0,49.0,38.0,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,crop_recommendation_2,jute
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute,crop_recommendation_2,jute
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute,crop_recommendation_2,jute
